date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
2020-03-15,Melaka,7,0,0,13,7,7,0,0,0,0,0,6,1,0,0,0,2,1,2,1,1,0,0
2020-03-15,Negeri Sembilan,11,0,0,28,10,11,0,0,0,0,0,9,2,0,0,0,2,3,1,3,2,0,0
2020-03-15,Pahang,7,0,0,9,7,7,0,0,0,0,0,6,1,0,0,0,1,1,0,4,0,0,1
2020-03-15,Perak,10,0,0,12,10,10,0,0,0,0,0,7,3,0,0,0,2,3,2,0,2,1,0
2020-03-15,Perlis,4,0,0,6,3,4,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,1,0
2020-03-15,Pulau Pinang,6,0,0,13,6,6,0,0,0,0,0,4,2,0,0,0,0,2,1,1,0,2,0
2020-03-15,Sabah,23,0,0,49,23,23,0,0,0,0,0,18,5,0,0,0,2,7,6,3,5,0,0
2020-03-15,Sarawak,14,0,0,20,13,14,0,0,0,0,0,5,9,0,0,0,0,1,1,3,7,2,0
2020-03-15,Selangor,18,0,4,102,12,18,0,0,0,0,1,13,4,0,0,1,3,3,3,4,3,1,0
2020-03-15,Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,W.P. Kuala Lumpur,45,1,1,67,40,45,0,0,0,0,1,29,6,0,0,1,12,4,5,8,4,2,0
2020-03-15,W.P. Labuan,2,0,0,4,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2020-03-15,W.P. Putrajaya,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-03-16,Johor,7,1,0,44,6,7,0,0,0,3,0,3,1,1,2,0,2,0,0,1,1,0,0
2020-03-16,Kedah,6,0,0,24,6,6,0,0,0,0,0,5,1,0,0,0,1,1,1,2,1,0,0
2020-03-16,Kelantan,12,0,0,18,12,12,0,0,0,0,0,10,2,0,0,0,3,4,1,2,1,1,0
2020-03-16,Melaka,1,0,0,14,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-03-16,Negeri Sembilan,13,1,0,41,12,13,0,0,0,0,0,12,1,0,0,0,2,3,3,4,1,0,0
2020-03-16,Pahang,10,0,0,19,10,10,0,0,0,0,1,8,1,0,0,1,2,3,3,0,1,0,0
2020-03-16,Perak,6,0,0,18,6,6,0,0,0,0,0,4,2,0,0,0,1,0,0,3,2,0,0
2020-03-16,Perlis,3,0,0,9,3,3,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0
2020-03-16,Pulau Pinang,5,0,0,18,5,5,0,0,0,0,0,5,0,0,0,0,1,0,3,1,0,0,0
2020-03-16,Sabah,8,0,0,57,8,8,0,0,0,0,1,4,3,0,0,1,1,0,3,0,3,0,0
2020-03-16,Sarawak,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,Selangor,24,4,0,126,12,24,0,0,0,0,0,13,11,0,0,0,3,4,3,3,7,4,0
2020-03-16,Terengganu,4,0,0,4,4,4,0,0,0,0,0,4,0,0,0,0,2,0,1,1,0,0,0
2020-03-16,W.P. Kuala Lumpur,23,0,0,90,20,23,0,0,0,0,0,13,7,0,0,0,5,3,3,2,3,4,0
2020-03-16,W.P. Labuan,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,W.P. Putrajaya,3,0,0,5,3,3,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0
2020-03-17,Johor,25,0,0,68,25,25,0,0,0,0,1,23,1,0,0,1,13,3,4,3,1,0,0
2020-03-17,Kedah,2,0,0,26,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2020-03-17,Kelantan,6,0,0,24,6,6,0,0,0,0,0,1,5,0,0,0,0,0,1,0,5,0,0
2020-03-17,Melaka,3,0,0,17,3,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0
2020-03-17,Negeri Sembilan,3,0,0,44,3,3,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0
2020-03-17,Pahang,2,0,0,21,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2020-03-17,Perak,6,0,0,24,6,6,0,0,0,0,0,4,2,0,0,0,1,0,2,1,2,0,0
2020-03-17,Perlis,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,Pulau Pinang,9,0,0,27,9,9,0,0,0,1,1,4,3,1,0,1,1,1,2,0,2,0,1
2020-03-17,Sabah,25,0,0,82,25,25,0,0,0,3,1,19,2,2,1,1,6,3,8,2,1,1,0
2020-03-17,Sarawak,9,0,0,28,5,9,0,0,0,0,0,6,3,0,0,0,1,1,1,3,3,0,0
2020-03-17,Selangor,19,2,7,138,14,19,0,0,0,1,0,16,2,1,0,0,4,6,2,4,1,1,0
2020-03-17,Terengganu,3,0,0,7,3,3,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0
2020-03-17,W.P. Kuala Lumpur,8,1,0,98,6,8,0,0,0,0,0,8,0,0,0,0,5,0,2,1,0,0,0
2020-03-17,W.P. Labuan,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,W.P. Putrajaya,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,Johor,13,0,0,81,13,13,0,0,0,0,1,10,2,0,0,1,0,1,5,4,0,2,0
2020-03-18,Kedah,6,0,0,32,6,6,0,0,0,0,2,2,2,0,0,2,0,0,0,2,2,0,0
2020-03-18,Kelantan,6,0,0,30,6,6,0,0,0,0,0,4,2,0,0,0,1,1,1,1,0,2,0
2020-03-18,Melaka,1,0,0,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-03-18,Negeri Sembilan,1,0,1,44,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-03-18,Pahang,11,1,0,32,10,11,0,0,0,1,1,9,0,0,1,1,2,2,1,4,0,0,0
2020-03-18,Perak,7,0,0,31,6,7,0,0,0,0,0,4,3,0,0,0,0,2,2,0,3,0,0
2020-03-18,Perlis,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,Pulau Pinang,5,0,0,32,5,5,0,0,0,0,1,3,0,0,0,1,1,0,0,2,0,0,0
2020-03-18,Sabah,21,1,0,103,20,21,0,0,0,2,1,15,3,0,2,1,4,4,4,3,2,1,0
2020-03-18,Sarawak,20,0,0,48,15,20,0,0,0,0,2,12,6,0,0,2,1,7,1,3,5,1,0
2020-03-18,Selangor,15,4,5,148,8,15,0,0,0,0,0,8,7,0,0,0,3,1,1,3,6,1,0
2020-03-18,Terengganu,3,0,0,10,3,3,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0
2020-03-18,W.P. Kuala Lumpur,6,2,5,99,1,6,0,0,0,1,0,5,0,0,1,0,1,1,0,3,0,0,0
2020-03-18,W.P. Labuan,1,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-18,W.P. Putrajaya,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-19,Johor,13,0,0,94,13,13,0,0,0,1,2,6,4,1,0,2,2,1,2,1,3,0,1
2020-03-19,Kedah,4,0,0,36,4,4,0,0,0,0,1,3,0,0,0,1,2,1,0,0,0,0,0
2020-03-19,Kelantan,13,0,0,43,12,13,0,0,0,0,0,7,6,0,0,0,1,3,2,1,3,3,0
2020-03-19,Melaka,2,0,0,20,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0
2020-03-19,Negeri Sembilan,11,0,0,55,11,11,0,0,0,0,1,9,1,0,0,1,1,1,3,4,1,0,0
2020-03-19,Pahang,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,Perak,5,0,0,36,5,5,0,0,0,0,0,2,3,0,0,0,1,0,0,1,3,0,0
2020-03-19,Perlis,1,1,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-03-19,Pulau Pinang,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,Sabah,9,0,0,112,9,9,0,0,0,1,1,6,1,1,0,1,1,2,1,2,1,0,0
2020-03-19,Sarawak,2,0,0,50,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2020-03-19,Selangor,42,4,12,178,21,42,0,0,0,4,1,32,5,4,0,1,4,9,13,6,5,0,0
2020-03-19,Terengganu,2,0,0,12,2,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
2020-03-19,W.P. Kuala Lumpur,6,0,3,102,6,6,0,0,0,0,1,5,0,0,0,1,3,0,0,2,0,0,0
2020-03-19,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,W.P. Putrajaya,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,Johor,13,0,1,106,13,13,0,0,0,0,0,9,4,0,0,0,2,1,3,3,3,1,0
2020-03-20,Kedah,1,0,0,37,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-03-20,Kelantan,8,0,0,51,8,8,0,0,0,0,0,5,3,0,0,0,3,1,1,0,2,1,0
2020-03-20,Melaka,2,0,0,22,2,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
2020-03-20,Negeri Sembilan,9,0,0,64,9,9,0,0,0,0,0,5,4,0,0,0,1,1,2,1,4,0,0
2020-03-20,Pahang,4,0,0,36,4,4,0,0,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0
2020-03-20,Perak,10,1,0,46,9,10,0,0,0,1,0,9,0,0,1,0,0,7,2,0,0,0,0
2020-03-20,Perlis,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,Pulau Pinang,5,0,0,37,5,5,0,0,0,0,0,4,1,0,0,0,2,0,1,1,1,0,0
2020-03-20,Sabah,7,0,0,118,7,7,0,0,0,0,0,6,1,0,0,0,2,0,3,1,1,0,0
2020-03-20,Sarawak,7,1,0,57,3,7,0,0,0,0,0,5,2,0,0,0,0,0,1,4,0,2,0
2020-03-20,Selangor,38,3,8,208,28,38,0,0,0,1,4,28,5,1,0,4,13,5,4,6,5,0,0
2020-03-20,Terengganu,8,0,0,20,8,8,0,0,0,0,0,8,0,0,0,0,4,2,1,1,0,0,0
2020-03-20,W.P. Kuala Lumpur,18,1,3,117,14,18,0,0,0,0,2,11,2,0,0,2,5,3,1,2,2,0,0
2020-03-20,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,W.P. Putrajaya,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,Johor,16,1,0,122,16,16,0,0,0,0,0,13,3,0,0,0,4,4,1,4,2,1,0
2020-03-21,Kedah,6,0,0,43,6,6,0,0,0,0,0,3,3,0,0,0,2,0,0,1,3,0,0
2020-03-21,Kelantan,10,0,0,60,10,10,0,0,0,3,1,5,1,2,1,1,2,3,0,0,1,0,0
2020-03-21,Melaka,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,Negeri Sembilan,6,1,0,70,5,6,0,0,0,0,0,5,1,0,0,0,2,1,1,1,0,1,0
2020-03-21,Pahang,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,Perak,10,0,0,56,8,10,0,0,0,1,0,8,1,1,0,0,3,4,1,0,0,1,0
2020-03-21,Perlis,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,Pulau Pinang,13,0,0,50,12,13,0,0,0,0,0,9,4,0,0,0,1,3,3,2,2,0,2
2020-03-21,Sabah,17,1,0,135,15,17,0,0,0,1,2,11,3,1,0,2,4,5,1,1,3,0,0
2020-03-21,Sarawak,10,0,0,66,5,10,0,0,0,0,0,8,2,0,0,0,1,2,2,3,1,0,1
2020-03-21,Selangor,27,5,14,221,6,27,0,0,0,1,0,19,7,1,0,0,6,6,4,3,6,1,0
2020-03-21,Terengganu,7,0,0,27,6,7,0,0,0,0,1,6,0,0,0,1,0,2,2,2,0,0,0
2020-03-21,W.P. Kuala Lumpur,29,3,13,132,19,29,0,0,0,1,0,18,7,1,0,0,4,6,3,5,7,0,0
2020-03-21,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,W.P. Putrajaya,2,0,0,8,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2020-03-22,Johor,16,4,0,138,11,16,0,0,0,2,0,10,4,0,2,0,3,3,1,3,4,0,0
2020-03-22,Kedah,5,1,2,46,4,5,0,0,0,0,0,4,1,0,0,0,1,1,2,0,1,0,0
2020-03-22,Kelantan,2,0,0,62,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2020-03-22,Melaka,1,0,0,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-03-22,Negeri Sembilan,6,2,1,75,3,6,0,0,0,0,0,4,2,0,0,0,2,0,2,0,2,0,0
2020-03-22,Pahang,3,0,2,37,3,3,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0
2020-03-22,Perak,11,0,0,67,10,11,0,0,0,0,0,9,2,0,0,0,3,3,1,2,2,0,0
2020-03-22,Perlis,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,Pulau Pinang,8,0,0,57,7,8,0,0,0,0,2,6,0,0,0,2,2,3,0,1,0,0,0
2020-03-22,Sabah,22,1,0,157,19,22,0,0,0,0,4,17,1,0,0,4,2,9,3,3,1,0,0
2020-03-22,Sarawak,8,0,0,73,4,8,0,0,0,0,0,7,1,0,0,0,1,1,2,3,1,0,0
2020-03-22,Selangor,16,5,13,224,6,16,0,0,0,0,0,9,7,0,0,0,3,3,1,2,5,2,0
2020-03-22,Terengganu,5,0,0,32,5,5,0,0,0,0,0,5,0,0,0,0,0,2,0,3,0,0,0
2020-03-22,W.P. Kuala Lumpur,18,7,6,143,10,18,0,0,0,0,0,17,1,0,0,0,6,3,3,5,1,0,0
2020-03-22,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,W.P. Putrajaya,2,1,1,9,1,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
2020-03-23,Johor,14,0,0,149,14,14,0,0,0,0,1,9,4,0,0,1,3,3,3,0,3,1,0
2020-03-23,Kedah,7,0,0,53,7,7,0,0,0,0,0,5,2,0,0,0,0,2,1,2,1,1,0
2020-03-23,Kelantan,8,0,0,70,8,8,0,0,0,0,0,8,0,0,0,0,5,2,1,0,0,0,0
2020-03-23,Melaka,2,0,0,24,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2020-03-23,Negeri Sembilan,16,12,0,91,14,16,0,0,0,0,0,12,4,0,0,0,0,4,2,6,3,1,0
2020-03-23,Pahang,16,1,1,52,16,16,0,0,0,0,2,13,1,0,0,2,10,0,0,3,1,0,0
2020-03-23,Perak,15,1,0,82,12,15,0,0,0,1,1,12,1,1,0,1,1,6,3,2,0,1,0
2020-03-23,Perlis,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,Pulau Pinang,8,0,0,65,5,8,0,0,0,0,0,8,0,0,0,0,1,3,2,2,0,0,0
2020-03-23,Sabah,11,0,0,168,11,11,0,0,0,0,0,10,1,0,0,0,3,5,2,0,0,0,1
2020-03-23,Sarawak,2,0,0,73,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2020-03-23,Selangor,46,10,14,256,15,46,0,0,0,1,0,38,7,0,1,0,14,9,4,11,5,2,0
2020-03-23,Terengganu,6,0,0,38,3,6,0,0,0,0,0,5,1,0,0,0,2,2,0,1,1,0,0
2020-03-23,W.P. Kuala Lumpur,59,5,5,197,51,59,0,0,0,0,0,30,13,0,0,0,7,6,7,10,11,2,0
2020-03-23,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,W.P. Putrajaya,2,0,0,11,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2020-03-24,Johor,4,0,0,153,4,4,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0
2020-03-24,Kedah,5,0,0,58,5,5,0,0,0,0,0,3,2,0,0,0,2,0,1,0,1,0,1
2020-03-24,Kelantan,7,0,0,77,7,7,0,0,0,1,1,5,0,1,0,1,1,1,1,2,0,0,0
2020-03-24,Melaka,6,1,0,29,5,6,0,0,0,0,0,5,1,0,0,0,0,0,1,4,0,1,0
2020-03-24,Negeri Sembilan,14,7,0,105,7,14,0,0,0,1,0,10,3,0,1,0,1,0,4,5,3,0,0
2020-03-24,Pahang,1,0,0,53,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-03-24,Perak,17,0,1,98,16,17,0,0,0,0,3,12,1,0,0,3,4,1,3,4,0,1,0
2020-03-24,Perlis,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,Pulau Pinang,2,0,0,67,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2020-03-24,Sabah,1,1,0,169,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-03-24,Sarawak,5,1,0,78,2,5,0,0,0,0,0,4,1,0,0,0,1,0,2,1,0,1,0
2020-03-24,Selangor,27,2,17,265,12,27,0,0,0,2,2,20,3,0,2,2,8,4,3,5,2,1,0
2020-03-24,Terengganu,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,W.P. Kuala Lumpur,15,6,5,207,8,15,0,0,0,0,0,6,5,0,0,0,2,4,0,0,5,0,0
2020-03-24,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,W.P. Putrajaya,2,1,1,12,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
2020-03-25,Johor,34,1,0,185,31,34,0,0,0,0,2,25,7,0,0,2,7,3,1,14,6,0,1
2020-03-25,Kedah,6,3,0,64,4,6,0,0,0,0,1,4,1,0,0,1,1,1,1,1,1,0,0
2020-03-25,Kelantan,6,2,0,83,6,6,0,0,0,0,0,3,3,0,0,0,0,0,2,1,1,2,0
2020-03-25,Melaka,2,1,0,31,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2020-03-25,Negeri Sembilan,14,4,0,119,11,14,0,0,0,1,0,6,7,1,0,0,2,2,2,0,7,0,0
2020-03-25,Pahang,7,5,1,59,5,7,0,0,0,1,1,4,1,0,1,1,1,1,0,2,0,1,0
2020-03-25,Perak,30,8,0,127,27,30,0,0,0,0,0,25,5,0,0,0,9,5,5,6,3,1,1
2020-03-25,Perlis,1,1,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-25,Pulau Pinang,1,1,0,68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-03-25,Sabah,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,Sarawak,2,0,0,80,1,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2020-03-25,Selangor,53,4,6,312,21,53,0,0,0,1,2,37,13,1,0,2,16,3,8,10,10,2,1
2020-03-25,Terengganu,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,W.P. Kuala Lumpur,15,5,7,215,5,15,0,0,0,1,0,4,5,1,0,0,1,2,1,0,2,3,0
2020-03-25,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,W.P. Putrajaya,1,0,2,11,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-26,Johor,43,5,7,220,42,43,0,0,0,4,1,30,8,2,2,1,8,10,5,7,6,0,2
2020-03-26,Kedah,3,1,0,66,2,3,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
2020-03-26,Kelantan,10,2,0,92,7,10,0,0,0,2,0,7,1,1,1,0,2,2,1,2,1,0,0
2020-03-26,Melaka,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,Negeri Sembilan,9,4,0,128,4,9,0,0,0,0,0,6,3,0,0,0,0,1,0,5,1,0,2
2020-03-26,Pahang,2,0,1,60,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2020-03-26,Perak,23,5,0,149,7,23,0,0,0,3,0,13,7,1,2,0,2,2,4,5,5,0,2
2020-03-26,Perlis,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,Pulau Pinang,4,1,0,72,3,4,0,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0
2020-03-26,Sabah,2,0,0,171,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
2020-03-26,Sarawak,10,1,0,90,0,10,0,0,0,0,1,7,2,0,0,1,1,0,2,4,1,1,0
2020-03-26,Selangor,77,4,5,384,54,77,0,0,0,0,8,61,6,0,0,8,44,6,4,7,4,2,0
2020-03-26,Terengganu,1,0,0,39,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-26,W.P. Kuala Lumpur,49,4,3,260,30,49,0,0,0,1,6,34,5,1,0,6,22,7,3,2,4,0,1
2020-03-26,W.P. Labuan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,W.P. Putrajaya,2,0,0,13,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2020-03-27,Johor,20,2,2,238,18,20,0,0,0,0,1,17,2,0,0,1,3,7,2,5,1,0,1
2020-03-27,Kedah,1,0,1,66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-27,Kelantan,4,0,0,96,4,4,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1,1,0
2020-03-27,Melaka,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Negeri Sembilan,6,1,10,124,4,6,0,0,0,0,0,3,3,0,0,0,1,0,1,1,1,2,0
2020-03-27,Pahang,5,1,0,65,3,5,0,0,0,0,1,2,1,0,0,1,0,2,0,0,1,0,0
2020-03-27,Perak,7,0,0,156,2,7,0,0,0,1,0,4,2,1,0,0,1,2,1,0,0,1,1